NOM_LIAISON;NOM_SUPP;TYPE_SUPPORT;LIB_SUPP;VITES;SENS;NOM_SOUS_ENS;NOM_CONT;LIB_CONT;TYPE_UTIL_CONT;FREQU_CONT;LABEL;SDI;NOM_BLOC;LIB_BLOC;FORMAT_BLOC;SSM_TYPE;NOM_PARAM;LIB_PARAM;NOM_TYPE;FORMAT_PARAM;POSITION;TAILLE;SIGNE;ECHEL;DOMAINE_VALEUR;UNITE;ETAT0;ETAT1
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;276_00;;NORMAL;200;276;00;1;#PW;DW;;MANSMACTBENG_2;manual start mode active - channel B engine 2 (PW);V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;276_00;;NORMAL;200;276;00;1;#PW;DW;;MANSMACTBENG_2;manual start mode active - channel B engine 2 (PW);V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;276_00;;NORMAL;200;276;00;2;#PW;DW;;AUTOSMACTBENG_2;auto start mode active-channel B engine 2 (PW);V/DEFDW2;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;276_00;;NORMAL;200;276;00;2;#PW;DW;;AUTOSMACTBENG_2;auto start mode active-channel B engine 2 (PW);V/DEFDW2;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;276_00;;NORMAL;200;276;00;2;#PW;DW;;MANSMACTBENG_2;manual start mode active-channel B engine 2 (PW);V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;276_00;;NORMAL;200;276;00;2;#PW;DW;;MANSMACTBENG_2;manual start mode active-channel B engine 2 (PW);V/DEFDW2;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;307_00;;NORMAL;1000;307;00;1;#PW;BNR;;STRTTURBSPDB_2;Starter turbine selected speed (PW);V/DEFBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;307_00;;NORMAL;1000;307;00;1;#PW;BNR;;STRTTURBSPDB_2;Starter turbine selected speed (PW);V/DEFBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;337_00;;NORMAL;200;337;00;1;#PW;BNR;;N1LIMBENG_2;N1 limit engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;RPM;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;337_00;;NORMAL;200;337;00;1;#PW;BNR;;N1LIMBENG_2;N1 limit engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;RPM;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;337_00;;NORMAL;200;337;00;2;#PW;BNR;;N1EPRLIMB_2;N1 limit engine 2 (PW);VS/DEFBNR1;BNR;28;16;O;256;;RPM;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;337_00;;NORMAL;200;337;00;2;#PW;BNR;;N1EPRLIMB_2;N1 limit engine 2 (PW);VS/DEFBNR1;BNR;28;16;O;256;;RPM;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;337_00;;NORMAL;200;337;00;3;#PW;BNR;;N1LIMBENGNC_2;N1 limit engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;RPM;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;337_00;;NORMAL;200;337;00;3;#PW;BNR;;N1LIMBENGNC_2;N1 limit engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;RPM;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;341_00;;NORMAL;50;341;00;1;#PW;BNR;;N1CMDBENG_2;N1 command engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;341_00;;NORMAL;50;341;00;1;#PW;BNR;;N1CMDBENG_2;N1 command engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;341_00;;NORMAL;50;341;00;2;#PW;BNR;;N1CMDBENG_2;N1 command engine 2 (PW);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;341_00;;NORMAL;50;341;00;2;#PW;BNR;;N1CMDBENG_2;N1 command engine 2 (PW);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;342_00;;NORMAL;200;342;00;1;#PW;BNR;;N1MAXBENG_2;N1 maximum B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;342_00;;NORMAL;200;342;00;1;#PW;BNR;;N1MAXBENG_2;N1 maximum B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;342_00;;NORMAL;200;342;00;2;#PW;BNR;;N1MAXBENG_2;N1 maximum-channel B eng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;342_00;;NORMAL;200;342;00;2;#PW;BNR;;N1MAXBENG_2;N1 maximum-channel B eng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;343_00;;NORMAL;200;343;00;1;#PW;BNR;;N1TGTBENG_2;N1 target-channel B eng 2;VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;343_00;;NORMAL;200;343;00;1;#PW;BNR;;N1TGTBENG_2;N1 target-channel B eng 2;VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;344_00;;NORMAL;50;344;00;1;#PW;BNR;;N2BENG_2;N2 actual - channel B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;344_00;;NORMAL;50;344;00;1;#PW;BNR;;N2BENG_2;N2 actual - channel B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;344_00;;NORMAL;50;344;00;2;#PW;BNR;;DV_N2BENG_2;N2 actual - channel B eng 2 (feedback);VR/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;344_00;;NORMAL;50;344;00;2;#PW;BNR;;DV_N2BENG_2;N2 actual - channel B eng 2 (feedback);VR/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;344_00;;NORMAL;50;344;00;3;#PW;BNR;;N2BENG_2;N2 actual-channel Beng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;344_00;;NORMAL;50;344;00;3;#PW;BNR;;N2BENG_2;N2 actual-channel Beng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;345_00;;NORMAL;200;345;00;1;#PW;BNR;;EGTBENG_2;EGT - channel B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;2048;;DEG_C;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;345_00;;NORMAL;200;345;00;1;#PW;BNR;;EGTBENG_2;EGT - channel B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;2048;;DEG_C;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;345_00;;NORMAL;200;345;00;2;#PW;BNR;;DV_EGTBENG_2;EGT - channel B eng 2 (feedback);VR/DEFBNR1;BNR;28;16;O;2048;;DEG_C;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;345_00;;NORMAL;200;345;00;2;#PW;BNR;;DV_EGTBENG_2;EGT - channel B eng 2 (feedback);VR/DEFBNR1;BNR;28;16;O;2048;;DEG_C;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;345_00;;NORMAL;200;345;00;3;#PW;BNR;;EGTBENG_2;EGT-channel B eng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;2048;;DEG_C;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;345_00;;NORMAL;200;345;00;3;#PW;BNR;;EGTBENG_2;EGT-channel B eng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;2048;;DEG_C;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;346_00;;NORMAL;50;346;00;1;#PW;BNR;;N1BENG_2;N1 actual B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;346_00;;NORMAL;50;346;00;1;#PW;BNR;;N1BENG_2;N1 actual B engine 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;346_00;;NORMAL;50;346;00;2;#PW;BNR;;DV_N1BENG_2;N1 actual - channel B eng 1;VR/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;346_00;;NORMAL;50;346;00;2;#PW;BNR;;DV_N1BENG_2;N1 actual - channel B eng 1;VR/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;346_00;;NORMAL;50;346;00;3;#PW;BNR;;N1BENG_2;N1 actual-channel B eng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;346_00;;NORMAL;50;346;00;3;#PW;BNR;;N1BENG_2;N1 actual-channel B eng 2 (DMC);VS/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;O;AIRCRAFT;346_00;;NORMAL;50;346;00;4;#PW;BNR;;N1BENGNC_2;N1 actual-channel B eng 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;ECUPW2B;A429;;LS;I;EIS;346_00;;NORMAL;50;346;00;4;#PW;BNR;;N1BENGNC_2;N1 actual-channel B eng 2 (PW);V/DEFBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT1A_1;Idle Regulator Bit 1 channel A engine 1;V/DEFDW2;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT1A_1;Idle Regulator Bit 1 channel A engine 1;V/DEFDW2;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT2A_1;Idle Regulator Bit 2 channel A engine 1;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT2A_1;Idle Regulator Bit 2 channel A engine 1;V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT3A_1;Idle Regulator Bit 3 channel A engine 1;V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT3A_1;Idle Regulator Bit 3 channel A engine 1;V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT4A_1;Idle Regulator Bit 4 channel A engine 1;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;IDLREGBIT4A_1;Idle Regulator Bit 4 channel A engine 1;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT1A_1;Regulator Bit 1 channel A engine 1;VS/DEFDW2;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT1A_1;Regulator Bit 1 channel A engine 1;VS/DEFDW2;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT2A_1;Regulator Bit 2 channel A engine 1;V/DEFDW2;DW;13;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT2A_1;Regulator Bit 2 channel A engine 1;V/DEFDW2;DW;13;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT3A_1;Regulator Bit 3 channel A engine 1;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT3A_1;Regulator Bit 3 channel A engine 1;V/DEFDW2;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT4A_1;Regulator Bit 4 channel A engine 1;V/DEFDW2;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT4A_1;Regulator Bit 4 channel A engine 1;V/DEFDW2;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT5A_1;Regulator Bit 5 channel A engine 1;V/DEFDW2;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;011_01;;NORMAL;960;011;01;1;#CFMN;DW;;REGBIT5A_1;Regulator Bit 5 channel A engine 1;V/DEFDW2;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N1VIBADVANENG_1;N1 vibration advisory - channel A engine 1;V/DEFDW2;DW;11;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N1VIBADVANENG_1;N1 vibration advisory - channel A engine 1;V/DEFDW2;DW;11;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N1VIBAMBAENG_1;N1 vibration amber display - channel A engine 1;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N1VIBAMBAENG_1;N1 vibration amber display - channel A engine 1;V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N2VIBADVANENG_1;N2 vibration advisory - channel A engine 1;V/DEFDW2;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N2VIBADVANENG_1;N2 vibration advisory - channel A engine 1;V/DEFDW2;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N2VIBAMBAENG_1;N2 vibration amber display - channel A engine 1;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;035_01;;NORMAL;120;035;01;1;#CFMN;DW;;N2VIBAMBAENG_1;N2 vibration amber display - channel A engine 1;V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;036_01;;NORMAL;120;036;01;1;#CFMN;BNR;;EGTLIMAENG_1;EGT Limit MCT or EGT Limit start - channel A engine 1;V/DEFBNR1;BNR;28;17;O;4096;;DEG_C;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;036_01;;NORMAL;120;036;01;1;#CFMN;BNR;;EGTLIMAENG_1;EGT Limit MCT or EGT Limit start - channel A engine 1;V/DEFBNR1;BNR;28;17;O;4096;;DEG_C;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;037_01;;NORMAL;1000;037;01;1;#CFMN;BNR;;EGTREDLAENG_1;EGT Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;4096;;DEG_C;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;037_01;;NORMAL;1000;037;01;1;#CFMN;BNR;;EGTREDLAENG_1;EGT Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;4096;;DEG_C;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;037_01;;NORMAL;1000;037;01;2;#CFMN;BNR;;EGTREDLAENG_1;EGT Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;4096;;DEG_C;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;037_01;;NORMAL;1000;037;01;2;#CFMN;BNR;;EGTREDLAENG_1;EGT Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;4096;;DEG_C;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;040_01;;NORMAL;1000;040;01;1;#CFMN;BNR;;N1REDLAENG_1;N1 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;040_01;;NORMAL;1000;040;01;1;#CFMN;BNR;;N1REDLAENG_1;N1 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;040_01;;NORMAL;1000;040;01;2;#CFMN;BNR;;N1REDLAENG_1;N1 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;040_01;;NORMAL;1000;040;01;2;#CFMN;BNR;;N1REDLAENG_1;N1 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;041_01;;NORMAL;1000;041;01;1;#CFMN;BNR;;N2REDLAENG_1;N2 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;041_01;;NORMAL;1000;041;01;1;#CFMN;BNR;;N2REDLAENG_1;N2 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;041_01;;NORMAL;1000;041;01;2;#CFMN;BNR;;N2REDLAENG_1;N2 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;041_01;;NORMAL;1000;041;01;2;#CFMN;BNR;;N2REDLAENG_1;N2 Red line - channel A engine 1;V/DEFBNR1;BNR;28;17;O;512;;RPM;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;042_01;;NORMAL;1000;042;01;1;#CFMN;BNR;;OILPREHILIMA_1;Oil pressure high limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;256;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;042_01;;NORMAL;1000;042;01;1;#CFMN;BNR;;OILPREHILIMA_1;Oil pressure high limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;256;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;043_01;;NORMAL;1000;043;01;1;#CFMN;BNR;;OILPRELIM1A_1;Oil pressure low limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;256;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;043_01;;NORMAL;1000;043;01;1;#CFMN;BNR;;OILPRELIM1A_1;Oil pressure low limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;256;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;044_01;;NORMAL;1000;044;01;1;#CFMN;BNR;;OILPRELIM2A_1;Oil pressure very low limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;256;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;044_01;;NORMAL;1000;044;01;1;#CFMN;BNR;;OILPRELIM2A_1;Oil pressure very low limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;256;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;045_01;;NORMAL;1000;045;01;1;#CFMN;BNR;;OILQTYLIMA_1;Oil quantity limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;128;;QT;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;045_01;;NORMAL;1000;045;01;1;#CFMN;BNR;;OILQTYLIMA_1;Oil quantity limit - channel A engine 1;V/DEFBNR1;BNR;28;17;O;128;;QT;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;046_01;;NORMAL;1000;046;01;1;#CFMN;HYB;DW;SNLSDAENG_1;Serial Number LSD - channel A engine 1 (Neo);VS/DEFBCD2;BCD;26;12;N;999;;;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;046_01;;NORMAL;1000;046;01;1;#CFMN;HYB;DW;SNLSDAENG_1;Serial Number LSD - channel A engine 1 (Neo);VS/DEFBCD2;BCD;26;12;N;999;;;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;047_01;;NORMAL;1000;047;01;1;#CFMN;HYB;DW;SNMSDAENG_1;Serial Number MSD - channel A engine 1 (Neo);VS/DEFBCD2;BCD;26;12;N;999;;;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;047_01;;NORMAL;1000;047;01;1;#CFMN;HYB;DW;SNMSDAENG_1;Serial Number MSD - channel A engine 1 (Neo);VS/DEFBCD2;BCD;26;12;N;999;;;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;051_01;;NORMAL;240;051;01;1;#CFMN;BNR;;INLSTATPRAENG_1;Inlet static pressure channel A engine 1;VS/DEFBNR1;BNR;28;17;O;32;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;051_01;;NORMAL;240;051;01;1;#CFMN;BNR;;INLSTATPRAENG_1;Inlet static pressure channel A engine 1;VS/DEFBNR1;BNR;28;17;O;32;;PSI;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;060_01;;NORMAL;120;060;01;1;#CFMN;BNR;;FMVDAENG_1;Fuel Metering Valve Demand channel A engine 1;VS/DEFBNR1;BNR;28;17;O;128;;PCENT;;
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;060_01;;NORMAL;120;060;01;1;#CFMN;BNR;;FMVDAENG_1;Fuel Metering Valve Demand channel A engine 1;VS/DEFBNR1;BNR;28;17;O;128;;PCENT;;
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOA_1;DTO A/C option installed - channel A engine 1 (Neo);V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOA_1;DTO A/C option installed - channel A engine 1 (Neo);V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOMODSELA_1;DTO limit mode selected - channel A engine 1 (Neo);V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOMODSELA_1;DTO limit mode selected - channel A engine 1 (Neo);V/DEFDW2;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOSELBIT1A_1;DTO selected coding bit 1 - channel A engine 1 (Neo);V/DEFDW2;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOSELBIT1A_1;DTO selected coding bit 1 - channel A engine 1 (Neo);V/DEFDW2;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOSELBIT2A_1;DTO selected coding bit 2 - channel A engine 1 (Neo);V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOSELBIT2A_1;DTO selected coding bit 2 - channel A engine 1 (Neo);V/DEFDW2;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOSELBIT3A_1;DTO selected coding bit 3 - channel A engine 1 (Neo);V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;I;EIS;066_01;;NORMAL;240;066;01;1;#CFMN;HYB;DW;DTOSELBIT3A_1;DTO selected coding bit 3 - channel A engine 1 (Neo);V/DEFDW2;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;EECCFM1A;A429;;HS;O;AIRCRAFT;066_01;;NORMAL;240;066;01;2;#CFMN;HYB;DW;DTOA_1;DTO A/C option installed - channel A engine 1 (Neo);V/DEFDW2;DW;25;1;;;;;INACTIF;ACTIF
